Date,Species,Length (micron),No. segments,Abbreviation
12/08/2021,Diploneis_sp,366.527,3,Dip.sp
12/08/2021,Diploneis_sp,344.815,3,Dip.sp
12/08/2021,Diploneis_sp,388.54,3,Dip.sp
12/08/2021,Diploneis_sp,382.628,3,Dip.sp
12/08/2021,Diploneis_sp,379.394,3,Dip.sp
12/08/2021,Diploneis_sp,382.306,3,Dip.sp
12/08/2021,Diploneis_sp,309.708,3,Dip.sp
12/08/2021,Diploneis_sp,341.629,3,Dip.sp
12/08/2021,Diploneis_sp,321.756,3,Dip.sp
12/08/2021,Diploneis_sp,324.916,3,Dip.sp
12/08/2021,Diploneis_sp,338.732,3,Dip.sp
12/08/2021,Diploneis_sp,352.538,3,Dip.sp
12/08/2021,Diploneis_sp,350.002,3,Dip.sp
12/08/2021,Diploneis_sp,366.972,3,Dip.sp
12/08/2021,Diploneis_sp,369.482,3,Dip.sp
12/08/2021,Diploneis_sp,368.981,3,Dip.sp
12/08/2021,Diploneis_sp,315.375,3,Dip.sp
12/08/2021,Gomphonema_sp,404.434,3,Gom.sp
12/08/2021,Gomphonema_sp,457.665,3,Gom.sp
12/08/2021,Gomphonema_sp,441.914,4,Gom.sp
12/08/2021,Gomphonema_sp,397.164,3,Gom.sp
12/08/2021,Gomphonema_sp,499.161,4,Gom.sp
12/08/2021,Gomphonema_sp,420.08,3,Gom.sp
12/08/2021,Gomphonema_sp,469,3,Gom.sp
12/08/2021,Gomphonema_sp,429.507,3,Gom.sp
12/08/2021,Gomphonema_sp,463.682,4,Gom.sp
12/08/2021,Gomphonema_sp,527.338,4,Gom.sp
12/08/2021,Gomphonema_sp,408.287,3,Gom.sp
12/08/2021,Gomphonema_sp,437.36,3,Gom.sp
12/08/2021,Gomphonema_sp,511.143,4,Gom.sp
12/08/2021,Gomphonema_sp,535.942,4,Gom.sp
12/08/2021,Gomphonema_sp,473.282,3,Gom.sp
12/08/2021,Gomphonema_sp,466.972,3,Gom.sp
12/08/2021,Gomphonema_sp,404.694,3,Gom.sp
12/08/2021,Gomphonema_sp,392.094,3,Gom.sp
12/08/2021,Helicotheca_sp,396.432,3,Hel.sp
12/08/2021,Helicotheca_sp,369.231,3,Hel.sp
12/08/2021,Helicotheca_sp,398.751,3,Hel.sp
12/08/2021,Helicotheca_sp,350.046,3,Hel.sp
12/08/2021,Helicotheca_sp,355.447,3,Hel.sp
12/08/2021,Helicotheca_sp,358.05,3,Hel.sp
12/08/2021,Helicotheca_sp,383.793,3,Hel.sp
12/08/2021,Helicotheca_sp,376.952,3,Hel.sp
12/08/2021,Helicotheca_sp,371.891,3,Hel.sp
12/08/2021,Helicotheca_sp,397.164,3,Hel.sp
12/08/2021,Helicotheca_sp,375.19,3,Hel.sp
12/08/2021,Helicotheca_sp,356.597,3,Hel.sp
12/08/2021,Helicotheca_sp,341.63,3,Hel.sp
12/08/2021,Helicotheca_sp,355.929,3,Hel.sp
12/08/2021,Helicotheca_sp,345.083,3,Hel.sp
12/08/2021,Helicotheca_sp,377.563,3,Hel.sp
12/08/2021,Helicotheca_sp,343.069,3,Hel.sp
12/08/2021,Helicotheca_sp,358.179,3,Hel.sp
12/08/2021,Hyalosira_sp,414.568,3,Hya.sp
12/08/2021,Hyalosira_sp,442.658,3,Hya.sp
12/08/2021,Hyalosira_sp,420.19,3,Hya.sp
12/08/2021,Hyalosira_sp,420.227,3,Hya.sp
12/08/2021,Hyalosira_sp,401.193,3,Hya.sp
12/08/2021,Hyalosira_sp,357.318,3,Hya.sp
12/08/2021,Hyalosira_sp,362.156,3,Hya.sp
12/08/2021,Hyalosira_sp,369.349,3,Hya.sp
12/08/2021,Hyalosira_sp,368.981,3,Hya.sp
12/08/2021,Hyalosira_sp,385.515,3,Hya.sp
12/08/2021,Hyalosira_sp,361.816,3,Hya.sp
12/08/2021,Hyalosira_sp,355.633,3,Hya.sp
12/08/2021,Hyalosira_sp,335.305,3,Hya.sp
12/08/2021,Hyalosira_sp,364.107,3,Hya.sp
12/08/2021,Hyalosira_sp,390.398,3,Hya.sp
12/08/2021,Hyalosira_sp,387.468,3,Hya.sp
12/08/2021,Hyalosira_sp,385.515,3,Hya.sp
12/08/2021,Hyalosira_sp,367.517,3,Hya.sp
12/08/2021,Melosira_nummuloides,373.874,3,M.num
12/08/2021,Melosira_nummuloides,322.827,3,M.num
12/08/2021,Melosira_nummuloides,333.525,3,M.num
12/08/2021,Melosira_nummuloides,386.394,3,M.num
12/08/2021,Melosira_nummuloides,333.924,3,M.num
12/08/2021,Melosira_nummuloides,328.483,3,M.num
12/08/2021,Melosira_nummuloides,360.408,3,M.num
12/08/2021,Melosira_nummuloides,409.724,3,M.num
12/08/2021,Melosira_nummuloides,371.228,3,M.num
12/08/2021,Melosira_nummuloides,389.035,3,M.num
12/08/2021,Melosira_nummuloides,382.841,3,M.num
12/08/2021,Melosira_nummuloides,376.696,3,M.num
12/08/2021,Melosira_nummuloides,375.969,3,M.num
12/08/2021,Melosira_nummuloides,349.474,3,M.num
12/08/2021,Melosira_nummuloides,375.19,3,M.num
12/08/2021,Melosira_nummuloides,377.441,3,M.num
12/08/2021,Melosira_nummuloides,380.853,3,M.num
12/08/2021,Melosira_nummuloides,391.029,3,M.num
12/08/2021,Nitzschia_laevis,455.641,3,N.lae
12/08/2021,Nitzschia_laevis,380.732,3,N.lae
12/08/2021,Nitzschia_laevis,433.504,3,N.lae
12/08/2021,Nitzschia_laevis,334.661,3,N.lae
12/08/2021,Nitzschia_laevis,372.967,3,N.lae
12/08/2021,Nitzschia_laevis,408.18,3,N.lae
12/08/2021,Nitzschia_laevis,440.238,3,N.lae
12/08/2021,Nitzschia_laevis,388.857,3,N.lae
12/08/2021,Nitzschia_laevis,452.33,3,N.lae
12/08/2021,Nitzschia_laevis,472.565,3,N.lae
12/08/2021,Nitzschia_laevis,350.114,3,N.lae
12/08/2021,Nitzschia_laevis,395.233,3,N.lae
12/08/2021,Nitzschia_laevis,335.305,3,N.lae
12/08/2021,Nitzschia_laevis,379.881,3,N.lae
12/08/2021,Nitzschia_laevis,418.869,3,N.lae
12/08/2021,Nitzschia_laevis,444.312,3,N.lae
12/08/2021,Nitzschia_laevis,464.147,4,N.lae
12/08/2021,Nitzschia_laevis,440.005,4,N.lae
12/08/2021,Tabularia_sp,497.43,4,Tab.sp
12/08/2021,Tabularia_sp,417.58,3,Tab.sp
12/08/2021,Tabularia_sp,394.206,3,Tab.sp
12/08/2021,Tabularia_sp,505.324,4,Tab.sp
12/08/2021,Tabularia_sp,473.68,3,Tab.sp
12/08/2021,Tabularia_sp,466.728,3,Tab.sp
12/08/2021,Tabularia_sp,407.311,3,Tab.sp
12/08/2021,Tabularia_sp,486.536,4,Tab.sp
12/08/2021,Tabularia_sp,476.936,4,Tab.sp
12/08/2021,Tabularia_sp,431.76,3,Tab.sp
12/08/2021,Tabularia_sp,407.424,3,Tab.sp
12/08/2021,Tabularia_sp,435.949,3,Tab.sp
12/08/2021,Tabularia_sp,430.259,3,Tab.sp
12/08/2021,Tabularia_sp,431.738,3,Tab.sp
12/08/2021,Tabularia_sp,400.37,3,Tab.sp
12/08/2021,Tabularia_sp,393.15,3,Tab.sp
12/08/2021,Tabularia_sp,471.358,4,Tab.sp
12/08/2021,Tabularia_sp,412.048,4,Tab.sp
18/08/2021,Control_slip,383.111,3,nbc
18/08/2021,Control_slip,372.977,3,nbc
18/08/2021,Control_slip,349.826,3,nbc
18/08/2021,Control_slip,395.026,3,nbc
18/08/2021,Control_slip,369.482,3,nbc
18/08/2021,Control_slip,384.592,3,nbc
18/08/2021,Control_slip,389.49,3,nbc
18/08/2021,Control_slip,368.563,3,nbc
18/08/2021,Control_slip,362.411,3,nbc
18/08/2021,Control_slip,385.657,3,nbc
18/08/2021,Control_slip,315.521,3,nbc
18/08/2021,Control_slip,320.173,3,nbc
18/08/2021,Control_slip,328.202,3,nbc
18/08/2021,Control_slip,345.039,3,nbc
18/08/2021,Control_slip,338.732,3,nbc
18/08/2021,Control_slip,372.223,3,nbc
18/08/2021,Control_slip,367.475,3,nbc
18/08/2021,Control_slip,365.172,3,nbc
18/08/2021,Achnanthes_brevipes,531.064,4,A.bre
18/08/2021,Achnanthes_brevipes,531.208,4,A.bre
18/08/2021,Achnanthes_brevipes,521.877,4,A.bre
18/08/2021,Achnanthes_brevipes,639.792,4,A.bre
18/08/2021,Achnanthes_brevipes,587.278,4,A.bre
18/08/2021,Achnanthes_brevipes,651.15,4,A.bre
18/08/2021,Achnanthes_brevipes,575.231,4,A.bre
18/08/2021,Achnanthes_brevipes,642.499,4,A.bre
18/08/2021,Achnanthes_brevipes,582.856,4,A.bre
18/08/2021,Achnanthes_brevipes,773.205,5,A.bre
18/08/2021,Achnanthes_brevipes,590.547,4,A.bre
18/08/2021,Achnanthes_brevipes,584.86,4,A.bre
18/08/2021,Achnanthes_brevipes,658.208,5,A.bre
18/08/2021,Achnanthes_brevipes,635.711,4,A.bre
18/08/2021,Achnanthes_brevipes,591.124,4,A.bre
18/08/2021,Achnanthes_brevipes,576.399,4,A.bre
18/08/2021,Achnanthes_brevipes,702.276,5,A.bre
18/08/2021,Achnanthes_brevipes,644.039,4,A.bre
18/08/2021,Amphora_sp_RCC7063,547.177,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,575.757,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,617.274,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,530.163,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,534.215,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,458.005,3,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,502.85,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,533.638,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,559.533,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,555.111,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,603.977,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,599.426,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,452.282,3,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,578.506,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,503.706,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,575.087,4,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,459.88,3,Amp.sp2
18/08/2021,Amphora_sp_RCC7063,479.056,3,Amp.sp2
18/08/2021,Asterionellopsis_cf_glacialis,401.139,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,396.66,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,355.59,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,394.089,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,333.185,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,333,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,358.179,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,326.461,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,335.167,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,369.795,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,372.512,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,346.286,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,355.921,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,327.45,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,339.277,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,355.893,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,341.81,3,A.gla
18/08/2021,Asterionellopsis_cf_glacialis,356.628,3,A.gla
18/08/2021,Bacteriastrum_sp,461.852,3,Bac.sp
18/08/2021,Bacteriastrum_sp,578.958,4,Bac.sp
18/08/2021,Bacteriastrum_sp,430.807,3,Bac.sp
18/08/2021,Bacteriastrum_sp,462.785,4,Bac.sp
18/08/2021,Bacteriastrum_sp,464.147,4,Bac.sp
18/08/2021,Bacteriastrum_sp,385.515,4,Bac.sp
18/08/2021,Bacteriastrum_sp,440.876,3,Bac.sp
18/08/2021,Bacteriastrum_sp,443.618,3,Bac.sp
18/08/2021,Bacteriastrum_sp,395.766,3,Bac.sp
18/08/2021,Bacteriastrum_sp,510.492,4,Bac.sp
18/08/2021,Bacteriastrum_sp,486.694,4,Bac.sp
18/08/2021,Bacteriastrum_sp,372.843,3,Bac.sp
18/08/2021,Bacteriastrum_sp,444.312,3,Bac.sp
18/08/2021,Bacteriastrum_sp,427.782,3,Bac.sp
18/08/2021,Bacteriastrum_sp,379.678,3,Bac.sp
18/08/2021,Bacteriastrum_sp,482.722,4,Bac.sp
18/08/2021,Bacteriastrum_sp,444.957,4,Bac.sp
18/08/2021,Bacteriastrum_sp,435.949,3,Bac.sp
18/08/2021,Chaetoceros_lauderi,345.44,3,C.lau
18/08/2021,Chaetoceros_lauderi,326.744,3,C.lau
18/08/2021,Chaetoceros_lauderi,314.837,3,C.lau
18/08/2021,Chaetoceros_lauderi,314.201,3,C.lau
18/08/2021,Chaetoceros_lauderi,355.243,3,C.lau
18/08/2021,Chaetoceros_lauderi,307.011,3,C.lau
18/08/2021,Chaetoceros_lauderi,349.297,3,C.lau
18/08/2021,Chaetoceros_lauderi,357.318,3,C.lau
18/08/2021,Chaetoceros_lauderi,392.758,3,C.lau
18/08/2021,Chaetoceros_lauderi,383.392,3,C.lau
18/08/2021,Chaetoceros_lauderi,283.104,3,C.lau
18/08/2021,Chaetoceros_lauderi,323.618,3,C.lau
18/08/2021,Chaetoceros_lauderi,310.85,3,C.lau
18/08/2021,Chaetoceros_lauderi,343.475,3,C.lau
18/08/2021,Chaetoceros_lauderi,361.432,3,C.lau
18/08/2021,Chaetoceros_lauderi,357.318,3,C.lau
18/08/2021,Chaetoceros_lauderi,310.971,3,C.lau
18/08/2021,Chaetoceros_lauderi,334.282,3,C.lau
18/08/2021,Chaetoceros_convolutus,383.111,3,C.con
18/08/2021,Chaetoceros_convolutus,372.884,3,C.con
18/08/2021,Chaetoceros_convolutus,397.692,3,C.con
18/08/2021,Chaetoceros_convolutus,392.758,3,C.con
18/08/2021,Chaetoceros_convolutus,371.021,3,C.con
18/08/2021,Chaetoceros_convolutus,312.48,3,C.con
18/08/2021,Chaetoceros_convolutus,353.984,3,C.con
18/08/2021,Chaetoceros_convolutus,360.75,3,C.con
18/08/2021,Chaetoceros_convolutus,339.277,3,C.con
18/08/2021,Chaetoceros_convolutus,393.698,3,C.con
18/08/2021,Chaetoceros_convolutus,435.065,3,C.con
18/08/2021,Chaetoceros_convolutus,429.686,3,C.con
18/08/2021,Chaetoceros_convolutus,337.593,3,C.con
18/08/2021,Chaetoceros_convolutus,364.192,3,C.con
18/08/2021,Chaetoceros_convolutus,438.871,3,C.con
18/08/2021,Chaetoceros_convolutus,405.758,3,C.con
18/08/2021,Chaetoceros_convolutus,390.319,3,C.con
18/08/2021,Chaetoceros_convolutus,391.66,3,C.con
18/08/2021,Chaetoceros_pseudocurvisetus,372.884,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,370.481,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,300.419,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,365.542,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,373.844,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,318.872,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,321.948,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,314.837,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,364.825,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,370.231,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,369.898,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,407.048,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,417.764,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,426.484,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,412.509,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,360.75,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,444,3,C.pse
18/08/2021,Chaetoceros_pseudocurvisetus,394.222,3,C.pse
18/08/2021,Coscinodiscus_sp,410.587,3,Cos.sp
18/08/2021,Coscinodiscus_sp,402.557,3,Cos.sp
18/08/2021,Coscinodiscus_sp,435.171,3,Cos.sp
18/08/2021,Coscinodiscus_sp,402.212,3,Cos.sp
18/08/2021,Coscinodiscus_sp,344.1,3,Cos.sp
18/08/2021,Coscinodiscus_sp,365.5,3,Cos.sp
18/08/2021,Coscinodiscus_sp,325.896,3,Cos.sp
18/08/2021,Coscinodiscus_sp,353.549,3,Cos.sp
18/08/2021,Coscinodiscus_sp,375.19,3,Cos.sp
18/08/2021,Coscinodiscus_sp,364.825,3,Cos.sp
18/08/2021,Coscinodiscus_sp,386.513,3,Cos.sp
18/08/2021,Coscinodiscus_sp,379.678,3,Cos.sp
18/08/2021,Coscinodiscus_sp,330.027,3,Cos.sp
18/08/2021,Coscinodiscus_sp,365.879,3,Cos.sp
18/08/2021,Coscinodiscus_sp,343.872,3,Cos.sp
18/08/2021,Coscinodiscus_sp,382.312,3,Cos.sp
18/08/2021,Coscinodiscus_sp,294.987,3,Cos.sp
18/08/2021,Coscinodiscus_sp,315.521,3,Cos.sp
18/08/2021,Cyclotella_sp,398.751,3,Cyc.sp
18/08/2021,Cyclotella_sp,338.322,3,Cyc.sp
18/08/2021,Cyclotella_sp,376.174,3,Cyc.sp
18/08/2021,Cyclotella_sp,394.089,3,Cyc.sp
18/08/2021,Cyclotella_sp,356.282,3,Cyc.sp
18/08/2021,Cyclotella_sp,371.021,3,Cyc.sp
18/08/2021,Cyclotella_sp,359.724,3,Cyc.sp
18/08/2021,Cyclotella_sp,408.821,3,Cyc.sp
18/08/2021,Cyclotella_sp,409.724,3,Cyc.sp
18/08/2021,Cyclotella_sp,358.652,3,Cyc.sp
18/08/2021,Cyclotella_sp,415.574,3,Cyc.sp
18/08/2021,Cyclotella_sp,388.341,3,Cyc.sp
18/08/2021,Cyclotella_sp,422.128,3,Cyc.sp
18/08/2021,Cyclotella_sp,421.544,3,Cyc.sp
18/08/2021,Cyclotella_sp,399.677,3,Cyc.sp
18/08/2021,Cyclotella_sp,375.6,3,Cyc.sp
18/08/2021,Cyclotella_sp,497.43,4,Cyc.sp
18/08/2021,Cyclotella_sp,340.184,3,Cyc.sp
18/08/2021,Diploneis_sp,422.384,3,Dip.sp
18/08/2021,Diploneis_sp,371.021,3,Dip.sp
18/08/2021,Diploneis_sp,381.808,3,Dip.sp
18/08/2021,Diploneis_sp,373.338,3,Dip.sp
18/08/2021,Diploneis_sp,414.619,3,Dip.sp
18/08/2021,Diploneis_sp,337.408,3,Dip.sp
18/08/2021,Diploneis_sp,410.287,3,Dip.sp
18/08/2021,Diploneis_sp,413.726,3,Dip.sp
18/08/2021,Diploneis_sp,349.65,3,Dip.sp
18/08/2021,Diploneis_sp,388.54,3,Dip.sp
18/08/2021,Diploneis_sp,390.157,3,Dip.sp
18/08/2021,Diploneis_sp,345.708,3,Dip.sp
18/08/2021,Diploneis_sp,414.619,3,Dip.sp
18/08/2021,Diploneis_sp,365.58,3,Dip.sp
18/08/2021,Diploneis_sp,359,3,Dip.sp
18/08/2021,Diploneis_sp,349.474,3,Dip.sp
18/08/2021,Diploneis_sp,406.099,3,Dip.sp
18/08/2021,Diploneis_sp,387.786,3,Dip.sp
18/08/2021,Gomphonema_sp,491.669,4,Gom.sp
18/08/2021,Gomphonema_sp,504.073,4,Gom.sp
18/08/2021,Gomphonema_sp,473.054,4,Gom.sp
18/08/2021,Gomphonema_sp,464.048,4,Gom.sp
18/08/2021,Gomphonema_sp,397.164,3,Gom.sp
18/08/2021,Gomphonema_sp,382.306,3,Gom.sp
18/08/2021,Gomphonema_sp,387.706,3,Gom.sp
18/08/2021,Gomphonema_sp,500.886,4,Gom.sp
18/08/2021,Gomphonema_sp,470.704,4,Gom.sp
18/08/2021,Gomphonema_sp,511.443,4,Gom.sp
18/08/2021,Gomphonema_sp,475.101,3,Gom.sp
18/08/2021,Gomphonema_sp,464.877,3,Gom.sp
18/08/2021,Gomphonema_sp,464.045,4,Gom.sp
18/08/2021,Gomphonema_sp,428.466,3,Gom.sp
18/08/2021,Gomphonema_sp,403.016,3,Gom.sp
18/08/2021,Gomphonema_sp,399.639,3,Gom.sp
18/08/2021,Gomphonema_sp,446.939,3,Gom.sp
18/08/2021,Gomphonema_sp,362.454,3,Gom.sp
18/08/2021,Helicotheca_sp,325.752,3,Hel.sp
18/08/2021,Helicotheca_sp,360.75,3,Hel.sp
18/08/2021,Helicotheca_sp,351.057,3,Hel.sp
18/08/2021,Helicotheca_sp,351.057,3,Hel.sp
18/08/2021,Helicotheca_sp,353.287,3,Hel.sp
18/08/2021,Helicotheca_sp,320.221,3,Hel.sp
18/08/2021,Helicotheca_sp,350.486,3,Hel.sp
18/08/2021,Helicotheca_sp,354.592,3,Hel.sp
18/08/2021,Helicotheca_sp,352.982,3,Hel.sp
18/08/2021,Helicotheca_sp,366.404,3,Hel.sp
18/08/2021,Helicotheca_sp,337.867,3,Hel.sp
18/08/2021,Helicotheca_sp,357.418,3,Hel.sp
18/08/2021,Helicotheca_sp,378.888,3,Hel.sp
18/08/2021,Helicotheca_sp,355.373,3,Hel.sp
18/08/2021,Helicotheca_sp,362.921,3,Hel.sp
18/08/2021,Helicotheca_sp,331.238,3,Hel.sp
18/08/2021,Helicotheca_sp,388.54,3,Hel.sp
18/08/2021,Helicotheca_sp,334.527,3,Hel.sp
18/08/2021,Hyalosira_sp,462.652,4,Hya.sp
18/08/2021,Hyalosira_sp,397.164,3,Hya.sp
18/08/2021,Hyalosira_sp,506.238,4,Hya.sp
18/08/2021,Hyalosira_sp,520.429,4,Hya.sp
18/08/2021,Hyalosira_sp,483.522,4,Hya.sp
18/08/2021,Hyalosira_sp,470.049,4,Hya.sp
18/08/2021,Hyalosira_sp,501.009,4,Hya.sp
18/08/2021,Hyalosira_sp,558.155,4,Hya.sp
18/08/2021,Hyalosira_sp,513.247,4,Hya.sp
18/08/2021,Hyalosira_sp,432.467,3,Hya.sp
18/08/2021,Hyalosira_sp,488.684,4,Hya.sp
18/08/2021,Hyalosira_sp,420.374,3,Hya.sp
18/08/2021,Hyalosira_sp,491.23,4,Hya.sp
18/08/2021,Hyalosira_sp,523.733,4,Hya.sp
18/08/2021,Hyalosira_sp,532.829,4,Hya.sp
18/08/2021,Hyalosira_sp,444.624,3,Hya.sp
18/08/2021,Hyalosira_sp,563.51,4,Hya.sp
18/08/2021,Hyalosira_sp,442.053,3,Hya.sp
18/08/2021,Melosira_nummuloides,381.459,3,M.num
18/08/2021,Melosira_nummuloides,417.985,3,M.num
18/08/2021,Melosira_nummuloides,397.126,3,M.num
18/08/2021,Melosira_nummuloides,387.905,3,M.num
18/08/2021,Melosira_nummuloides,417.174,3,M.num
18/08/2021,Melosira_nummuloides,353.505,3,M.num
18/08/2021,Melosira_nummuloides,384.074,3,M.num
18/08/2021,Melosira_nummuloides,437.524,3,M.num
18/08/2021,Melosira_nummuloides,415.991,3,M.num
18/08/2021,Melosira_nummuloides,431.225,3,M.num
18/08/2021,Melosira_nummuloides,350.002,3,M.num
18/08/2021,Melosira_nummuloides,364.66,3,M.num
18/08/2021,Melosira_nummuloides,375.641,3,M.num
18/08/2021,Melosira_nummuloides,404.846,3,M.num
18/08/2021,Melosira_nummuloides,354.94,3,M.num
18/08/2021,Melosira_nummuloides,355.243,3,M.num
18/08/2021,Melosira_nummuloides,382.306,3,M.num
18/08/2021,Melosira_nummuloides,435.631,4,M.num
18/08/2021,Nitzschia_laevis,466.332,4,N.lae
18/08/2021,Nitzschia_laevis,507.538,4,N.lae
18/08/2021,Nitzschia_laevis,490.698,4,N.lae
18/08/2021,Nitzschia_laevis,463.815,4,N.lae
18/08/2021,Nitzschia_laevis,510.377,4,N.lae
18/08/2021,Nitzschia_laevis,486.156,3,N.lae
18/08/2021,Nitzschia_laevis,543.928,4,N.lae
18/08/2021,Nitzschia_laevis,499.777,3,N.lae
18/08/2021,Nitzschia_laevis,483.997,3,N.lae
18/08/2021,Nitzschia_laevis,442.68,3,N.lae
18/08/2021,Nitzschia_laevis,468.31,3,N.lae
18/08/2021,Nitzschia_laevis,383.593,3,N.lae
18/08/2021,Nitzschia_laevis,459.847,3,N.lae
18/08/2021,Nitzschia_laevis,449.516,3,N.lae
18/08/2021,Nitzschia_laevis,465.44,3,N.lae
18/08/2021,Nitzschia_laevis,506.238,4,N.lae
18/08/2021,Nitzschia_laevis,558.348,4,N.lae
18/08/2021,Nitzschia_laevis,534.474,4,N.lae
18/08/2021,Tabularia_sp,433.736,3,Tab.sp
18/08/2021,Tabularia_sp,446.214,3,Tab.sp
18/08/2021,Tabularia_sp,396.66,3,Tab.sp
18/08/2021,Tabularia_sp,541.63,4,Tab.sp
18/08/2021,Tabularia_sp,434.214,4,Tab.sp
18/08/2021,Tabularia_sp,505.05,4,Tab.sp
18/08/2021,Tabularia_sp,446.801,3,Tab.sp
18/08/2021,Tabularia_sp,460.683,3,Tab.sp
18/08/2021,Tabularia_sp,410.291,3,Tab.sp
18/08/2021,Tabularia_sp,476.437,3,Tab.sp
18/08/2021,Tabularia_sp,459.947,4,Tab.sp
18/08/2021,Tabularia_sp,501.869,4,Tab.sp
18/08/2021,Tabularia_sp,398.713,3,Tab.sp
18/08/2021,Tabularia_sp,433.469,3,Tab.sp
18/08/2021,Tabularia_sp,454.728,3,Tab.sp
18/08/2021,Tabularia_sp,467.816,4,Tab.sp
18/08/2021,Tabularia_sp,426.195,4,Tab.sp
18/08/2021,Tabularia_sp,378.052,3,Tab.sp
12/04/2022,Navicula_phyllepta,345.85,3,N.phy
12/04/2022,Navicula_phyllepta,350.057,3,N.phy
12/04/2022,Navicula_phyllepta,301.622,3,N.phy
12/04/2022,Navicula_phyllepta,342.692,3,N.phy
12/04/2022,Navicula_phyllepta,327.333,3,N.phy
12/04/2022,Navicula_phyllepta,331.207,3,N.phy
12/04/2022,Navicula_phyllepta,371.172,3,N.phy
12/04/2022,Navicula_phyllepta,304.184,3,N.phy
12/04/2022,Navicula_phyllepta,335.016,3,N.phy
12/04/2022,Navicula_phyllepta,329.987,3,N.phy
12/04/2022,Navicula_phyllepta,297.744,3,N.phy
12/04/2022,Navicula_phyllepta,387.369,3,N.phy
12/04/2022,Navicula_phyllepta,319.144,3,N.phy
12/04/2022,Navicula_phyllepta,325.102,3,N.phy
12/04/2022,Navicula_phyllepta,362.098,3,N.phy
12/04/2022,Navicula_phyllepta,362.298,3,N.phy
12/04/2022,Navicula_phyllepta,323.952,3,N.phy
12/04/2022,Navicula_phyllepta,294.497,3,N.phy
12/04/2022,Cylindrotheca_closterium,427.797,3,C.clo
12/04/2022,Cylindrotheca_closterium,394.076,3,C.clo
12/04/2022,Cylindrotheca_closterium,385.469,3,C.clo
12/04/2022,Cylindrotheca_closterium,349.811,3,C.clo
12/04/2022,Cylindrotheca_closterium,343.389,3,C.clo
12/04/2022,Cylindrotheca_closterium,368.262,3,C.clo
12/04/2022,Cylindrotheca_closterium,374.641,3,C.clo
12/04/2022,Cylindrotheca_closterium,342.213,3,C.clo
12/04/2022,Cylindrotheca_closterium,361.816,3,C.clo
12/04/2022,Cylindrotheca_closterium,349.225,3,C.clo
12/04/2022,Cylindrotheca_closterium,315.046,3,C.clo
12/04/2022,Cylindrotheca_closterium,381.311,3,C.clo
12/04/2022,Cylindrotheca_closterium,438.464,3,C.clo
12/04/2022,Cylindrotheca_closterium,416.366,3,C.clo
